Toyota Highlander,https://im.mashina.kg/tachka/images//0/8/0/08045d48465709ce233510ca93532327_240x180.jpg,$ 79 200,"2022 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева новый"
Lexus RX,https://im.mashina.kg/tachka/images//0/f/d/0fd240f5282c0d6678a15a6004389ed1_240x180.jpg,$ 45 000,"2017 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 73 713 км"
Toyota Sequoia,https://im.mashina.kg/tachka/images//1/c/9/1c94b51a9385bccdb86cb7457199d65f_240x180.jpg,$ 29 900,"2008 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 199 000 км"
Ford C-MAX,https://im.mashina.kg/tachka/images//9/9/e/99ed5a86cc63bc46e9ec1f22437668b1_240x180.jpg,$ 14 900,"2016 г., 2 л., вариатор компактвэн, гибрид руль слева, 46 000 км"
Toyota RAV4,https://im.mashina.kg/tachka/images//4/a/6/4a686920ebb5173c924ba1212f7dcaaa_240x180.jpg,$ 25 200,"2017 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева, 58 998 км"
Toyota Hilux,https://im.mashina.kg/tachka/images//0/f/6/0f6f7c22cc52fab37698536545d19434_240x180.jpg,$ 49 575,"2022 г., 2.7 л., механика пикап, бензин руль слева новый"
Weltmeister EX5,https://im.mashina.kg/tachka/images//3/b/6/3b6787c6d8f1e95e53cbb7fe0a884693_240x180.jpg,$ 17 900,"2019 г., автомат внедорожник 5 дв., электро руль слева, 20 350 км"
Mercedes-Benz E-класс,https://im.mashina.kg/tachka/images//1/c/f/1cf311480f0b843201e12202c0741b8c_240x180.jpg,$ 6 700,"2002 г., 3.2 л., автомат седан, бензин руль слева, 300 000 км"
BMW X5,https://im.mashina.kg/tachka/images//6/8/0/680a6724a3135ee803a4fb4b5ae9e3a6_240x180.jpg,$ 9 200,"2001 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 345 217 км"
Toyota Land Cruiser Prado,https://im.mashina.kg/tachka/images//7/b/b/7bb8dcdf5a604a31786865827ad09851_240x180.jpg,$ 22 500,"2003 г., 3.4 л., автомат внедорожник 5 дв., бензин руль справа, 143 000 км"
BMW X6,https://im.mashina.kg/tachka/images//1/e/6/1e6ee7615aabb3a95489af216784cf79_240x180.jpg,$ 100 300,"2021 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 5 950 км"
Toyota Hilux,https://im.mashina.kg/tachka/images//c/3/7/c37908079e6652c1e1d9649647b06c4a_240x180.jpg,$ 49 575,"2022 г., 2.7 л., механика пикап, бензин руль слева новый"
Daewoo Lanos (Sens),https://im.mashina.kg/tachka/images//b/2/0/b206ad4c603f84556181405e934010f7_240x180.jpg,$ 2 527,"1997 г., 1.5 л., автомат седан, бензин руль слева"
BMW X5,https://im.mashina.kg/tachka/images//f/d/4/fd487d61f2c1d6817ba8c3825a4b3e5c_240x180.jpg,$ 106 000,"2021 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 9 207 км"
Toyota Hilux,https://im.mashina.kg/tachka/images//8/0/b/80b04710f6f5e33a00f01460c4476d38_240x180.jpg,$ 49 575,"2022 г., 2.7 л., механика пикап, бензин руль слева новый"
BMW X5,https://im.mashina.kg/tachka/images//3/4/3/343aa7ff3d5b3b3355ab8b91a8f5d396_240x180.jpg,$ 77 300,"2020 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 49 600 км"
Toyota Hilux,https://im.mashina.kg/tachka/images//7/9/d/79d6c21b0432b414254a33cb0d7e09ce_240x180.jpg,$ 49 575,"2022 г., 2.7 л., механика пикап, бензин руль слева новый"
Honda Stream,https://im.mashina.kg/tachka/images//9/5/6/956086fe5ab5e38fee6e0bf6d4e07825_240x180.jpg,$ 6 800,"2002 г., 1.7 л., автомат компактвэн, бензин руль справа, 300 000 км"
Toyota RAV4,https://im.mashina.kg/tachka/images//c/c/c/ccc5f585eef31935a74e08f83c183902_240x180.jpg,$ 13 300,"2008 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 200 000 км"
Mercedes-Benz S-класс,https://im.mashina.kg/tachka/images//4/d/b/4db7d65101c2b48e6cfee970cb8c5935_240x180.jpg,$ 154 300,"2021 г., 3 л., автомат седан, бензин руль слева, 20 000 км"
Toyota Corolla,https://im.mashina.kg/tachka/images//3/0/1/3017b547f69efa7a64f21aaa04db773e_240x180.jpg,$ 29 215,"2022 г., 1.6 л., вариатор седан, бензин руль слева новый"
Mercedes-Benz S-класс,https://im.mashina.kg/tachka/images//5/1/1/511adb3d6f8309d6c72f2d88576303a6_240x180.jpg,$ 137 700,"2021 г., 2.9 л., автомат седан, дизель руль слева, 26 362 км"
Toyota Corolla,https://im.mashina.kg/tachka/images//e/9/b/e9bc370a6a77c58f8d1e8a8bf563af6a_240x180.jpg,$ 33 515,"2022 г., 1.6 л., вариатор седан, бензин руль слева новый"
Suzuki Alto,https://im.mashina.kg/tachka/images//5/0/3/5033985bafcd55635f1013aa4434be2c_240x180.jpg,$ 2 126,"2003 г., 1.1 л., механика хэтчбек 5 дв., бензин руль слева"
Kia K7,https://im.mashina.kg/tachka/images//a/6/1/a612e9b9feb997ff377acede9fef40f0_240x180.jpg,$ 21 500,"2017 г., 3 л., автомат седан, газ руль слева, 120 000 км"
Lexus ES,https://im.mashina.kg/tachka/images//d/5/1/d513e1227e720e6c43eb2f250482659e_240x180.jpg,$ 42 600,"2019 г., 2.5 л., вариатор седан, гибрид руль слева, 86 921 км"
Toyota Corolla,https://im.mashina.kg/tachka/images//9/a/d/9adfe9e62e0e4fd3e821f8b8ca1de2f3_240x180.jpg,$ 33 515,"2022 г., 1.6 л., вариатор седан, бензин руль слева новый"
Mercedes-Benz G-класс AMG,https://im.mashina.kg/tachka/images//4/5/7/45716ca265f3614bd502bd6201ad4ae0_240x180.jpg,$ 217 300,"2020 г., 4 л., автомат внедорожник 5 дв., бензин руль слева, 35 000 км"
Toyota Corolla,https://im.mashina.kg/tachka/images//f/3/1/f31d0b8e99b2fade76df0868bdab3cf7_240x180.jpg,$ 29 215,"2022 г., 1.6 л., вариатор седан, бензин руль слева новый"
Toyota Land Cruiser,https://im.mashina.kg/tachka/images//1/c/e/1ce3091955caa5998bd51478c453c799_240x180.jpg,$ 15 999,"2000 г., 4.2 л., автомат внедорожник 5 дв., дизель руль слева, 294 000 км"
Hyundai Grandeur,https://im.mashina.kg/tachka/images//2/3/e/23ece121af3f19e7c11515e69ce71806_240x180.jpg,$ 20 400,"2017 г., 2.4 л., автомат седан, бензин руль слева, 126 108 км"
Toyota Land Cruiser,https://im.mashina.kg/tachka/images//7/7/3/773f886e6910fb1cb82d2c0424fd5d2f_240x180.jpg,$ 125 000,"2022 г., 3.4 л., автомат внедорожник 5 дв., бензин руль слева новый"
BMW X6,https://im.mashina.kg/tachka/images//1/b/d/1bd4f68cc08886c84c4e49674f41dd08_240x180.jpg,$ 19 000,"2008 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 186 500 км"
Nissan Altima,https://im.mashina.kg/tachka/images//2/7/7/2771bf665c6a0deffcbfaede8fee637f_240x180.jpg,$ 4 200,"2000 г., 2.4 л., автомат седан, бензин руль слева, 290 000 км"
Kia Sorento,https://im.mashina.kg/tachka/images//a/2/2/a22f4d78ec45dc2d71ca13be5863e29f_240x180.jpg,$ 25 000,"2017 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 93 191 км"
Toyota Land Cruiser,https://im.mashina.kg/tachka/images//8/0/e/80ece121bf85af13e3811e57a2b99a50_240x180.jpg,$ 125 000,"2022 г., 3.4 л., автомат внедорожник 5 дв., бензин руль слева новый"
Toyota Camry,https://im.mashina.kg/tachka/images//0/a/5/0a5c30a3be6e17f5d23f3b31dda7694f_240x180.jpg,$ 16 500,"2016 г., 2.5 л., автомат седан, бензин руль слева, 158 375 км"
Subaru Forester,https://im.mashina.kg/tachka/images//c/0/5/c05c3435139d83cdf044a6d5a24128b7_240x180.jpg,$ 12 600,"2010 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева, 230 000 км"
Kia Sorento,https://im.mashina.kg/tachka/images//f/4/d/f4db2c01b0d65928dbe1552e06ca356b_240x180.jpg,$ 20 400,"2017 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 147 057 км"
Toyota Camry,https://im.mashina.kg/tachka/images//0/b/6/0b6c7150bb25b8b4070a24692b6b84b3_240x180.jpg,$ 10 700,"2006 г., 2.4 л., автомат седан, бензин руль слева, 190 000 км"
Toyota Land Cruiser Prado,https://im.mashina.kg/tachka/images//c/c/f/ccfb4cd306db47b9a36642fe6b03dfd8_240x180.jpg,$ 75 890,"2022 г., 2.7 л., автомат внедорожник 5 дв., бензин руль слева новый"
Nissan Serena,https://im.mashina.kg/tachka/images//8/1/a/81abdb2cade0d0a040c231f0ee02acb5_240x180.jpg,$ 2 500,"1993 г., 2 л., механика компактвэн, бензин руль слева"
Daewoo Matiz,https://im.mashina.kg/tachka/images//1/a/a/1aa838f29e695e0f28ef35b02fb0f460_240x180.jpg,$ 3 070,"2004 г., 0.8 л., механика хэтчбек 5 дв., бензин руль слева"
Kia K7,https://im.mashina.kg/tachka/images//6/1/3/6133547a89af68fb369e37f9b044a0d2_240x180.jpg,$ 28 800,"2019 г., 2.4 л., автомат седан, бензин руль слева, 73 594 км"
Toyota Land Cruiser,https://im.mashina.kg/tachka/images//b/2/5/b254f77ec16aca6396baa58e5a11f62b_240x180.jpg,$ 125 000,"2022 г., 3.4 л., автомат внедорожник 5 дв., бензин руль слева новый"
BMW X7,https://im.mashina.kg/tachka/images//2/8/c/28ca6475258c6d138d171decfa876d4c_240x180.jpg,$ 148 000,"2020 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 64 000 км"
Daewoo Nexia,https://im.mashina.kg/tachka/images//8/2/8/828e3c9917b88447d390ebe57c8009bb_240x180.jpg,$ 4 251,"2012 г., 1.5 л., механика седан, бензин руль слева, 180 000 км"
BMW X5 M,https://im.mashina.kg/tachka/images//a/4/3/a43effcacac6b9c283cae6612646f57b_240x180.jpg,$ 198 800,"2022 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 10 000 км"
Toyota Highlander,https://im.mashina.kg/tachka/images//7/8/7/7878d49a8d34358f9b8d6d00581dddc8_240x180.jpg,$ 79 200,"2022 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева новый"
BMW X5,https://im.mashina.kg/tachka/images//a/2/a/a2adffff1aeb3dc870563529adda354a_240x180.jpg,$ 42 200,"2018 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 160 039 км"
Honda Torneo,https://im.mashina.kg/tachka/images//5/3/3/5336dbb3c467d97dc33f0e3f81f10c21_240x180.jpg,$ 5 432,"2000 г., 2 л., автомат седан, бензин руль справа, 258 947 км"
Hyundai Santa Fe,https://im.mashina.kg/tachka/images//b/8/5/b8526c51d902eb57bf64d5d59259905b_240x180.jpg,$ 40 100,"2020 г., 2.2 л., робот внедорожник 5 дв., дизель руль слева, 17 611 км"
BMW X7,https://im.mashina.kg/tachka/images//5/8/8/588e5475232d018e53b3216386b05471_240x180.jpg,$ 150 000,"2020 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 28 000 км"
Audi A6,https://im.mashina.kg/tachka/images//a/8/2/a82c6a30bfe70338d6bc832c933f812c_240x180.jpg,$ 3 956,"1997 г., 2.6 л., механика универсал, бензин руль слева, 235 863 км"
Daewoo Matiz,https://im.mashina.kg/tachka/images//7/6/a/76a4cf4df79a8713ba2c77d4a1e0e94a_240x180.jpg,$ 5 314,"2008 г., 0.8 л., автомат хэтчбек 5 дв., бензин руль слева, 17 000 км"
Mercedes-Benz C-класс,https://im.mashina.kg/tachka/images//d/c/c/dccb008a4251a11bb9d19c98b40fc0a8_240x180.jpg,$ 3 484,"1994 г., 1.8 л., автомат седан, бензин руль слева, 250 000 км"
Toyota Land Cruiser Prado,https://im.mashina.kg/tachka/images//2/b/8/2b8c64c708f1f736726a3bab10520bb4_240x180.jpg,$ 46 500,"2016 г., 4 л., автомат внедорожник 5 дв., бензин руль слева, 175 600 км"
BMW X5,https://im.mashina.kg/tachka/images//8/9/9/8991d6a4275704584315d7bbf9209863_240x180.jpg,$ 120 000,"2021 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 7 000 км"
Hyundai Palisade,https://im.mashina.kg/tachka/images//8/e/d/8edc11fad681f89fd1b7b7c27352050b_240x180.jpg,$ 42 700,"2020 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 26 745 км"
Toyota Highlander,https://im.mashina.kg/tachka/images//f/7/0/f70cc0ab44ec72848beb3b09d4547595_240x180.jpg,$ 79 200,"2022 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева новый"
Toyota Ist,https://im.mashina.kg/tachka/images//b/7/f/b7f9b68fea17bc5648cc25c3886092a3_240x180.jpg,$ 7 800,"2005 г., 1.5 л., автомат хэтчбек 5 дв., бензин руль справа, 60 000 км"
Kia Carnival,https://im.mashina.kg/tachka/images//5/9/0/59026328a82cfbc8eade529d23b7adcd_240x180.jpg,$ 75 000,"2022 г., 3.5 л., автомат минивэн, бензин руль слева новый"
Lexus ES,https://im.mashina.kg/tachka/images//2/9/6/296e1ae3d74fa251878da5e77c590d9a_240x180.jpg,$ 46 500,"2018 г., 2.5 л., вариатор седан, гибрид руль слева, 30 500 км"
Toyota Land Cruiser,https://im.mashina.kg/tachka/images//3/b/7/3b71a2b026872079e8dbaa0a2a9ef54a_240x180.jpg,$ 125 000,"2022 г., 3.4 л., автомат внедорожник 5 дв., бензин руль слева новый"
BMW X6,https://im.mashina.kg/tachka/images//0/6/e/06e4a8b4d6a5bda9243efda767a16a87_240x180.jpg,$ 65 000,"2017 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 49 000 км"
Kia Carnival,https://im.mashina.kg/tachka/images//3/5/7/3573c15b7396e33441ac4bfa6a98535d_240x180.jpg,$ 32 600,"2020 г., 2.2 л., автомат минивэн, дизель руль слева, 70 009 км"
Kia Carnival,https://im.mashina.kg/tachka/images//a/a/6/aa61ff4716606d790576901bfe2eeb93_240x180.jpg,$ 67 000,"2022 г., 3.5 л., автомат минивэн, бензин руль слева новый"
Hyundai Creta,https://im.mashina.kg/tachka/images//a/d/4/ad4554af6fa2f19bbfd3d90a0a28b196_240x180.jpg,$ 24 000,"2020 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 46 000 км"
BMW X3,https://im.mashina.kg/tachka/images//9/c/4/9c48498b4ac88d43b537c41e9a1b9a51_240x180.jpg,$ 32 700,"2017 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 177 624 км"
Kia K9,https://im.mashina.kg/tachka/images//2/b/d/2bd83a7044bef1fc8b72dd64c738ba6e_240x180.jpg,$ 88 000,"2021 г., 3.8 л., автомат седан, бензин руль слева, 6 650 км"
Toyota Hilux,https://im.mashina.kg/tachka/images//d/8/2/d82cefd815446dcd4f341b138243f2c3_240x180.jpg,$ 55 270,"2022 г., 2.7 л., автомат пикап, бензин руль слева новый"
Daewoo Matiz,https://im.mashina.kg/tachka/images//7/4/6/746297c40c97fa366c7b4000f93d2c03_240x180.jpg,$ 2 952,"2001 г., 0.8 л., механика хэтчбек 5 дв., бензин руль слева, 174 000 км"
Toyota Highlander,https://im.mashina.kg/tachka/images//f/1/b/f1bbeaa4b11d9245404381937f040853_240x180.jpg,$ 79 200,"2022 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева новый"
Toyota Highlander,https://im.mashina.kg/tachka/images//f/1/b/f1bbeaa4b11d9245404381937f040853_240x180.jpg,$ 79 200,"2022 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева новый"
Kia Stinger,https://im.mashina.kg/tachka/images//c/8/a/c8a83abcc671714e03ca469c5bbdd887_240x180.jpg,$ 64 000,"2022 г., 2 л., автомат лифтбек, бензин руль слева новый"
Honda Pilot,https://im.mashina.kg/tachka/images//2/2/f/22ff4c71c23ea7755a21eef53aa1e37a_240x180.jpg,$ 26 100,"2017 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 137 054 км"
BMW 7 Серия,https://im.mashina.kg/tachka/images//5/f/6/5f6068363432e8f7fe465a5080ecc65c_240x180.jpg,$ 135 000,"2020 г., 3 л., автомат седан, бензин руль слева, 17 000 км"
Kia K8,https://im.mashina.kg/tachka/images//0/7/f/07f2684c9ba4be97c8ea782e79c6c72d_240x180.jpg,$ 65 000,"2021 г., 3.5 л., автомат седан, бензин руль слева, 16 300 км"
Kia Sorento,https://im.mashina.kg/tachka/images//b/9/8/b98550184192b85a8229dc299e44aaed_240x180.jpg,$ 64 000,"2022 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева новый"
BMW 5 Серия,https://im.mashina.kg/tachka/images//4/6/7/467f8cad6aebcbe4cb59918b48d68318_240x180.jpg,$ 48 000,"2018 г., 2 л., автомат седан, бензин руль слева, 30 000 км"
Kia Sorento,https://im.mashina.kg/tachka/images//9/0/3/903fdd825e3d9dcbe93f6f483f141a72_240x180.jpg,$ 29 500,"2020 г., 2.2 л., робот внедорожник 5 дв., дизель руль слева, 51 177 км"
Toyota Corolla,https://im.mashina.kg/tachka/images//b/9/d/b9d98061343b29629d50cb0d650ccf2c_240x180.jpg,$ 33 515,"2022 г., 1.6 л., вариатор седан, бензин руль слева новый"
Lexus RX,https://im.mashina.kg/tachka/images//4/2/a/42af729164d0bd62f908b7d2168b7b29_240x180.jpg,$ 33 500,"2013 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 146 800 км"
Toyota Alphard,https://im.mashina.kg/tachka/images//d/7/3/d731fb73c42f0e1aea96381431566efe_240x180.jpg,$ 17 500,"2011 г., 3.5 л., автомат минивэн, бензин руль справа, 156 000 км"
Kia Mohave (Borrego),https://im.mashina.kg/tachka/images//5/3/2/5320ecfb906d4636031b2801a85c336b_240x180.jpg,$ 95 000,"2022 г., 3 л., автомат внедорожник 5 дв., дизель руль слева новый"
Toyota Hilux,https://im.mashina.kg/tachka/images//b/8/a/b8a36cd6fd07bae195edd00fbfabc105_240x180.jpg,$ 49 575,"2022 г., 2.7 л., механика пикап, бензин руль слева новый"
Toyota Camry,https://im.mashina.kg/tachka/images//0/9/0/09026d73c34616721d2050760e6cd69c_240x180.jpg,$ 51 500,"2021 г., 2.5 л., автомат седан, бензин руль слева, 1 533 км"
BMW X7,https://im.mashina.kg/tachka/images//7/9/3/793bb23d1bd1fe649f4a1e94850cfb80_240x180.jpg,$ 150 000,"2020 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 47 000 км"
Honda Accord,https://im.mashina.kg/tachka/images//b/e/a/bea77c76437f39c4e15799073fea1c14_240x180.jpg,$ 26 300,"2021 г., 1.5 л., вариатор седан, бензин руль слева, 38 320 км"
Toyota Corolla,https://im.mashina.kg/tachka/images//d/9/1/d913be72b728cc2fa073196a826b1f84_240x180.jpg,$ 15 000,"2014 г., 1.6 л., механика седан, бензин руль слева, 79 200 км"
ВАЗ (Lada) 21099,https://im.mashina.kg/tachka/images//f/f/d/ffd112302165643769f1d3813568dda5_240x180.jpg,$ 2 800,"2004 г., 1.5 л., механика седан, бензин руль слева"
Toyota C-HR,https://im.mashina.kg/tachka/images//f/3/8/f38392009369d9c8492a0afd7985a3da_240x180.jpg,$ 34 295,"2022 г., 2 л., вариатор внедорожник 5 дв., бензин руль слева новый"
Lexus RX,https://im.mashina.kg/tachka/images//0/5/9/059e9621b9cebcbb75ae9a610522cb51_240x180.jpg,$ 31 500,"2012 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 112 500 км"
Mercedes-Benz E-класс,https://im.mashina.kg/tachka/images//2/6/d/26d7f000fa498e5f5e75ebc458368dfe_240x180.jpg,$ 44 500,"2018 г., 2 л., автомат седан, бензин руль слева, 28 697 км"
BMW X5,https://im.mashina.kg/tachka/images//0/d/5/0d5080db3eb99a2d8190f40d3ac0bf8b_240x180.jpg,$ 48 000,"2016 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 84 000 км"
Kia Sportage,https://im.mashina.kg/tachka/images//4/e/4/4e4286d08df5682e095fc789eca0bcdc_240x180.jpg,$ 52 000,"2022 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева новый"
Ford Mondeo,https://im.mashina.kg/tachka/images//b/7/5/b755c736f7b5550d3ad5cf85f5c77c82_240x180.jpg,$ 3 543,"2003 г., 2.5 л., автомат универсал, бензин руль слева, 300 000 км"
Kia K5 III Седан,https://im.mashina.kg/tachka/images//d/e/c/dec3357ef57d1400ad1b9c2965d5ead1_240x180.jpg,$ 51 000,"2022 г., 2.5 л., автомат седан, бензин руль слева новый"
Toyota Hilux,https://im.mashina.kg/tachka/images//7/e/9/7e93a3453aed20a61ca87fa0f29708c2_240x180.jpg,$ 49 575,"2022 г., 2.7 л., механика пикап, бензин руль слева новый"
BMW X5,https://im.mashina.kg/tachka/images//2/6/c/26c16d050d96805c611c72f9dba5c58b_240x180.jpg,$ 58 000,"2018 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 73 000 км"
BMW 7 Серия,https://im.mashina.kg/tachka/images//f/b/5/fb5d24af565940272cf5e0d2aa024757_240x180.jpg,$ 37 500,"2016 г., 3 л., автомат седан, дизель руль слева, 174 757 км"
Lexus RX,https://im.mashina.kg/tachka/images//7/5/d/75d0b63daff60588a8e479043c805c5b_240x180.jpg,$ 47 000,"2016 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 109 435 км"
BMW i4,https://im.mashina.kg/tachka/images//b/9/d/b9ddd160b3180b864534159d8f5d5900_240x180.jpg,$ 88 000,"2022 г., автомат лифтбек, электро руль слева новый"
Kia Sportage,https://im.mashina.kg/tachka/images//2/3/3/2337df5a06cc763fe1aa05c879c3a8f4_240x180.jpg,$ 50 000,"2022 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева новый"
BMW 5 Серия,https://im.mashina.kg/tachka/images//e/b/f/ebf3b9511187c2cb8a412ea3c3617a82_240x180.jpg,$ 28 400,"2017 г., 2 л., автомат седан, бензин руль слева, 168 003 км"
BMW 7 Серия,https://im.mashina.kg/tachka/images//3/d/c/3dcad48226684a035f857e816c899f95_240x180.jpg,$ 125 000,"2020 г., 3 л., автомат седан, бензин руль слева, 4 000 км"
Lexus LX,https://im.mashina.kg/tachka/images//7/5/c/75ce910a510c53d8328f3b1cbf015877_240x180.jpg,$ 22 800,"2003 г., 4.7 л., автомат внедорожник 5 дв., бензин руль слева, 272 500 км"
Toyota Highlander,https://im.mashina.kg/tachka/images//4/a/3/4a348e2c912415c63ce25162f9ca7fd0_240x180.jpg,$ 79 200,"2022 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева новый"
Lexus RX,https://im.mashina.kg/tachka/images//6/c/2/6c2710a39ec59dec2c190fc44480ea68_240x180.jpg,$ 12 500,"2003 г., 3 л., автомат внедорожник 5 дв., бензин руль справа, 244 000 км"
Kia Sportage,https://im.mashina.kg/tachka/images//0/7/e/07e93c1d393f029d0c078900a69f1f0a_240x180.jpg,$ 47 000,"2022 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева новый"
Mercedes-Benz E-класс AMG,https://im.mashina.kg/tachka/images//b/2/c/b2cede4b0d45afbe19bb34dece50ca2f_240x180.jpg,$ 62 900,"2018 г., 4 л., автомат седан, бензин руль слева, 91 050 км"
BMW X6,https://im.mashina.kg/tachka/images//9/d/c/9dcc1394762bade98f69d7419d323599_240x180.jpg,$ 46 000,"2016 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 86 000 км"
Toyota Land Cruiser Prado,https://im.mashina.kg/tachka/images//2/2/5/225eca4ca732cd8a6c4b8b5dba90a72d_240x180.jpg,$ 69 670,"2022 г., 2.7 л., автомат внедорожник 5 дв., бензин руль слева новый"
Lexus RX,https://im.mashina.kg/tachka/images//6/c/2/6c2710a39ec59dec2c190fc44480ea68_240x180.jpg,$ 12 500,"2003 г., 3 л., автомат внедорожник 5 дв., бензин руль справа, 244 000 км"
Kia Sportage,https://im.mashina.kg/tachka/images//0/7/e/07e93c1d393f029d0c078900a69f1f0a_240x180.jpg,$ 47 000,"2022 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева новый"
Mercedes-Benz E-класс AMG,https://im.mashina.kg/tachka/images//b/2/c/b2cede4b0d45afbe19bb34dece50ca2f_240x180.jpg,$ 62 900,"2018 г., 4 л., автомат седан, бензин руль слева, 91 050 км"
BMW X6,https://im.mashina.kg/tachka/images//9/d/c/9dcc1394762bade98f69d7419d323599_240x180.jpg,$ 46 000,"2016 г., 4.4 л., автомат внедорожник 5 дв., бензин руль слева, 86 000 км"
Toyota Land Cruiser Prado,https://im.mashina.kg/tachka/images//2/2/5/225eca4ca732cd8a6c4b8b5dba90a72d_240x180.jpg,$ 69 670,"2022 г., 2.7 л., автомат внедорожник 5 дв., бензин руль слева новый"
BMW 3 Серия,https://im.mashina.kg/tachka/images//5/1/4/514e15a0fee13b1fb6078cddeac31b2c_240x180.jpg,$ 72 800,"2022 г., 2 л., автомат седан, бензин руль слева новый"
Kia Sorento,https://im.mashina.kg/tachka/images//6/b/a/6bac063a8c6d5ec54a32856e5df5fada_240x180.jpg,$ 56 500,"2021 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 42 500 км"
Daewoo Nexia,https://im.mashina.kg/tachka/images//8/3/7/837a958e4f6f100ce13427104b0bfde4_240x180.jpg,$ 2 185,"2006 г., 1.5 л., механика седан, бензин руль слева"
Toyota Land Cruiser,https://im.mashina.kg/tachka/images//f/a/3/fa3484efc5560ccb17f7bf612a0d2c81_240x180.jpg,$ 105 000,"2020 г., 4.6 л., автомат внедорожник 5 дв., бензин руль слева, 47 000 км"
Toyota Sienna,https://im.mashina.kg/tachka/images//d/2/6/d26a222117fb9881239805ed4e133d81_240x180.jpg,$ 30 000,"2017 г., 3.5 л., автомат минивэн, бензин руль слева, 71 437 км"
Toyota Land Cruiser Prado,https://im.mashina.kg/tachka/images//6/f/e/6fe97bab719ee5013dd66e7062fc3ef1_240x180.jpg,$ 69 670,"2022 г., 2.7 л., автомат внедорожник 5 дв., бензин руль слева новый"
Kia K8,https://im.mashina.kg/tachka/images//6/6/e/66e598f4f28495c9aa8f99b6912b5771_240x180.jpg,$ 67 500,"2021 г., 3.5 л., автомат седан, бензин руль слева, 12 000 км"
Lexus RX,https://im.mashina.kg/tachka/images//3/6/0/360e66d49cb4ed4bcd48c23a9bda0b4d_240x180.jpg,$ 85 416,"2022 г., 2 л., автомат внедорожник 5 дв., бензин руль слева новый"
Chevrolet Cobalt,https://im.mashina.kg/tachka/images//5/9/e/59e690eb2d22c7a0a4eba7cf9cdfa11a_240x180.jpg,$ 16 800,"2022 г., 1.5 л., автомат седан, бензин руль слева новый"
Kia Seltos,https://im.mashina.kg/tachka/images//d/8/2/d82baccc8c87e02d3be23e409fbc44cd_240x180.jpg,$ 42 000,"2022 г., 2 л., вариатор внедорожник 5 дв., бензин руль слева новый"
BMW 4 Серия,https://im.mashina.kg/tachka/images//f/5/0/f50ddf810b376254501ed2c627e40664_240x180.jpg,$ 82 000,"2022 г., 2 л., автомат купе, бензин руль слева новый"
Toyota Highlander,https://im.mashina.kg/tachka/images//6/b/c/6bce501203ae5c7f2623887b53e2f136_240x180.jpg,$ 17 500,"2008 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 200 000 км"
Toyota Prius,https://im.mashina.kg/tachka/images//5/2/2/522d0589af53b8aa573dd8e5d93312ab_240x180.jpg,$ 13 300,"2013 г., 1.8 л., автомат хэтчбек 5 дв., гибрид руль слева"
